code,name,market,date,close,prev_close,change_pct,volume,avg_20d_volume,vol_sigma
028050,삼성E&A,KOSPI,2025-11-23,25100.0,25350.974649025353,-0.99,505292.0,505292.0,-0.7620775051737229
009830,한화솔루션,KOSPI,2025-11-23,27450.0,26450.183079591443,3.78,764473.0,764473.0,-0.4039104752499197
138930,BNK금융지주,KOSPI,2025-11-23,14830.0,14809.26702616337,0.14,636743.0,636743.0,-1.218272838546431
005385,현대차우,KOSPI,2025-11-23,193300.0,190199.74417002854,1.63,68007.0,68007.0,-1.2150650355794523
175330,JB금융지주,KOSPI,2025-11-23,23750.0,23100.86567454528,2.81,434949.0,434949.0,0.6085055431502857
454910,두산로보틱스,KOSPI,2025-11-23,69300.0,70398.21210889882,-1.56,145241.0,145241.0,-1.3291578651463147
066970,엘앤에프,KOSPI,2025-11-23,113600.0,111503.72987828818,1.88,306675.0,306675.0,-1.1360797288271798
036570,엔씨소프트,KOSPI,2025-11-23,208000.0,202492.21183800622,2.72,224123.0,224123.0,0.9453137493451599
251270,넷마블,KOSPI,2025-11-23,51700.0,51601.95628306218,0.19,129919.0,129919.0,-0.8302196719083313
051900,LG생활건강,KOSPI,2025-11-23,282500.0,289002.55754475703,-2.25,56782.0,56782.0,0.1493038371792345
423160,KODEX KOFR금리액티브(합성),KOSPI,2025-11-23,110830.0,110830.0,0.0,29984.0,29984.0,0.0
379810,KODEX 미국나스닥100,KOSPI,2025-11-23,24335.0,23980.09459992117,1.48,3434146.0,3434146.0,0.0
381170,TIGER 미국테크TOP10 INDXX,KOSPI,2025-11-23,31170.0,30504.99119201409,2.18,1566399.0,1566399.0,0.0
102110,TIGER 200,KOSPI,2025-11-23,54640.0,54254.790984013496,0.71,3038274.0,3038274.0,0.0
062040,산일전기,KOSPI,2025-11-23,133900.0,134195.2295049108,-0.22,183484.0,183484.0,-1.9140933071006898
001440,대한전선,KOSPI,2025-11-23,21850.0,21799.8603212611,0.23,2784859.0,2784859.0,-0.29262721400620195
271560,오리온,KOSPI,2025-11-23,102700.0,102301.02599860544,0.39,200795.0,200795.0,1.520548079792255
011790,SKC,KOSPI,2025-11-23,106900.0,106304.69371519491,0.56,132339.0,132339.0,-1.4013987162181256
302440,SK바이오사이언스,KOSPI,2025-11-23,50400.0,51198.699715562776,-1.56,123952.0,123952.0,-0.217863483409843
111770,영원무역,KOSPI,2025-11-23,89000.0,88601.29417620707,0.45,96279.0,96279.0,0.8895258181202622
004020,현대제철,KOSPI,2025-11-23,29300.0,29099.215413645845,0.69,344455.0,344455.0,-0.44906878817612944
035250,강원랜드,KOSPI,2025-11-23,17530.0,17920.670619505214,-2.18,387723.0,387723.0,-0.506006329892105
036460,한국가스공사,KOSPI,2025-11-23,40300.0,39900.9900990099,1.0,168557.0,168557.0,-0.9280014305598426
450080,에코프로머티,KOSPI,2025-11-23,53100.0,53598.4657313011,-0.93,138261.0,138261.0,-1.3980107951456402
002380,KCC,KOSPI,2025-11-23,408000.0,401495.7685494981,1.62,29412.0,29412.0,-0.27286516224930785
022100,포스코DX,KOSPI,2025-11-23,23600.0,23799.91932230738,-0.84,351395.0,351395.0,-0.7519581471146779
278530,KODEX 200TR,KOSPI,2025-11-23,19605.0,19474.520711234727,0.67,673346.0,673346.0,0.0
082740,한화엔진,KOSPI,2025-11-23,42150.0,42848.429399207074,-1.63,626273.0,626273.0,-1.6399259044937788
273130,KODEX 종합채권(AA-이상)액티브,KOSPI,2025-11-23,116510.0,116300.65881413456,0.18,25160.0,25160.0,0.0
052690,한전기술,KOSPI,2025-11-23,89100.0,87301.58730158731,2.06,99899.0,99899.0,-1.4282137875704892
031210,서울보증보험,KOSPI,2025-11-23,48450.0,48551.959114139696,-0.21,43862.0,43862.0,-0.5365367718998802
0043B0,TIGER 머니마켓액티브,KOSPI,2025-11-23,101690.0,101679.83201679832,0.01,105452.0,105452.0,0.0
011170,롯데케미칼,KOSPI,2025-11-23,74500.0,74500.0,0.0,74229.0,74229.0,-1.3111354724671795
017800,현대엘리베이터,KOSPI,2025-11-23,81500.0,79597.61695478074,2.39,278828.0,278828.0,-0.014407285302620487
411060,ACE KRX금현물,KOSPI,2025-11-23,27630.0,27096.204766107676,1.97,2324818.0,2324818.0,0.0
097950,CJ제일제당,KOSPI,2025-11-23,209500.0,214497.79870994165,-2.33,87838.0,87838.0,1.3961316209149623
004990,롯데지주,KOSPI,2025-11-23,29550.0,30199.284619315276,-2.15,234466.0,234466.0,-0.11269236866910522
122630,KODEX 레버리지,KOSPI,2025-11-23,38700.0,38233.55068168346,1.22,32426940.0,32426940.0,0.0
381180,TIGER 미국필라델피아반도체나스닥,KOSPI,2025-11-23,25825.0,25089.866899834837,2.93,1138509.0,1138509.0,0.0
011780,금호석유화학,KOSPI,2025-11-23,113600.0,113395.88740267519,0.18,36344.0,36344.0,-2.34615252747297
012750,에스원,KOSPI,2025-11-23,74400.0,74103.58565737052,0.4,26076.0,26076.0,-1.4426599371004492
360200,ACE 미국S&P500,KOSPI,2025-11-23,24750.0,24585.278633157843,0.67,834645.0,834645.0,0.0
012510,더존비즈온,KOSPI,2025-11-23,92200.0,91997.6052684095,0.22,118294.0,118294.0,-1.409431797741401
383220,F&F,KOSPI,2025-11-23,71600.0,72897.57686825494,-1.78,111499.0,111499.0,0.49384114161102344
026960,동서,KOSPI,2025-11-23,27350.0,28100.277406760502,-2.67,68822.0,68822.0,-0.12613460479889863
455890,RISE 머니마켓액티브,KOSPI,2025-11-23,54910.0,54904.5095490451,0.01,288508.0,288508.0,0.0
042670,HD현대인프라코어,KOSPI,2025-11-23,14380.0,14569.402228976698,-1.3,1832436.0,1832436.0,0.5250441525213024
071970,HD현대마린엔진,KOSPI,2025-11-23,79600.0,80697.48580697486,-1.36,122602.0,122602.0,-2.2439798745851074
000990,DB하이텍,KOSPI,2025-11-23,61900.0,60799.52853354287,1.81,263573.0,263573.0,-1.1639712596898455
004370,농심,KOSPI,2025-11-23,441500.0,453984.5758354756,-2.75,32510.0,32510.0,-0.270850814109213
103140,풍산,KOSPI,2025-11-23,94300.0,93896.24614159117,0.43,80337.0,80337.0,-1.843485837594291
449170,TIGER KOFR금리액티브(합성),KOSPI,2025-11-23,110260.0,110260.0,0.0,46140.0,46140.0,0.0
014680,한솔케미칼,KOSPI,2025-11-23,231000.0,209999.99999999997,10.0,110389.0,110389.0,1.2936653033068362
353200,대덕전자,KOSPI,2025-11-23,52900.0,48350.24220820766,9.41,2566234.0,2566234.0,0.5858227973493858
030000,제일기획,KOSPI,2025-11-23,22500.0,22500.0,0.0,236158.0,236158.0,-1.3355988263933598
001450,현대해상,KOSPI,2025-11-23,28900.0,27751.104282696368,4.14,457399.0,457399.0,-0.2328966507151473
481050,KODEX CD1년금리플러스액티브(합성),KOSPI,2025-11-23,1023480.0,1023377.6622337766,0.01,16894.0,16894.0,0.0
008930,한미사이언스,KOSPI,2025-11-23,37450.0,37600.4016064257,-0.4,86554.0,86554.0,-0.6141576756995063
088350,한화생명,KOSPI,2025-11-23,2940.0,2950.030102347983,-0.34,1354754.0,1354754.0,0.16951167030344796
103590,일진전기,KOSPI,2025-11-23,53300.0,53497.94238683128,-0.37,335617.0,335617.0,-1.7478796455842671
000240,한국앤컴퍼니,KOSPI,2025-11-23,26500.0,26449.745483581195,0.19,59618.0,59618.0,-0.45932414666159643
081660,미스토홀딩스,KOSPI,2025-11-23,41650.0,41550.27932960894,0.24,80051.0,80051.0,-0.4791123133377864
018880,한온시스템,KOSPI,2025-11-23,3530.0,3580.1217038539553,-1.4,1886057.0,1886057.0,-0.006444786181706508
439260,대한조선,KOSPI,2025-11-23,61700.0,63301.52867548989,-2.53,355885.0,355885.0,-0.22456047894543396
051600,한전KPS,KOSPI,2025-11-23,51800.0,51399.087120460405,0.78,118152.0,118152.0,-1.3252200925681001
367380,ACE 미국나스닥100,KOSPI,2025-11-23,27885.0,27483.73743347132,1.46,1491392.0,1491392.0,0.0
009970,영원무역홀딩스,KOSPI,2025-11-23,172100.0,173505.39368887994,-0.81,16644.0,16644.0,0.01515765965724949
139130,iM금융지주,KOSPI,2025-11-23,14220.0,14069.45681211042,1.07,292430.0,292430.0,-1.5390130573329293
001720,신영증권,KOSPI,2025-11-23,139900.0,144093.1094860439,-2.91,31471.0,31471.0,0.13774718089956706
002790,아모레퍼시픽홀딩스,KOSPI,2025-11-23,28700.0,29700.921039014796,-3.37,177330.0,177330.0,0.4200128645913186
453850,ACE 미국30년국채액티브(H),KOSPI,2025-11-23,7885.0,7849.6764559482335,0.45,1653619.0,1653619.0,0.0
018670,SK가스,KOSPI,2025-11-23,243500.0,246507.3901599514,-1.22,8762.0,8762.0,-0.5282884649136036
489790,한화비전,KOSPI,2025-11-23,44400.0,45650.83281924738,-2.74,372907.0,372907.0,-0.8970493203316054
020150,롯데에너지머티리얼즈,KOSPI,2025-11-23,42750.0,40999.32866596337,4.27,1429639.0,1429639.0,1.5301905488602112
009420,한올바이오파마,KOSPI,2025-11-23,42650.0,44450.234497133926,-4.05,426092.0,426092.0,-0.34590809758170193
458730,TIGER 미국배당다우존스,KOSPI,2025-11-23,12620.0,12689.793866264454,-0.55,955964.0,955964.0,0.0
139480,이마트,KOSPI,2025-11-23,79000.0,77603.14341846759,1.8,131762.0,131762.0,-0.40031500504007583
361610,SK아이이테크놀로지,KOSPI,2025-11-23,26650.0,26848.6802337296,-0.74,115774.0,115774.0,-0.6219079530551491
003690,코리안리,KOSPI,2025-11-23,11180.0,11080.277502477702,0.9,185799.0,185799.0,-1.0044376418353278
004800,효성,KOSPI,2025-11-23,129400.0,124602.79248916707,3.85,36895.0,36895.0,-0.6121574258335565
462870,시프트업,KOSPI,2025-11-23,36200.0,36751.269035533,-1.5,35109.0,35109.0,-1.5339744560518749
000120,CJ대한통운,KOSPI,2025-11-23,92700.0,92997.59229534511,-0.32,31129.0,31129.0,-1.3935657664125276
148020,RISE 200,KOSPI,2025-11-23,55035.0,54625.31017369727,0.75,1891593.0,1891593.0,0.0
000155,두산우,KOSPI,2025-11-23,517000.0,538990.8256880734,-4.08,35628.0,35628.0,-0.46051435131355545
310970,TIGER MSCI Korea TR,KOSPI,2025-11-23,23490.0,23401.07591153616,0.38,11688.0,11688.0,0.0
069960,현대백화점,KOSPI,2025-11-23,89300.0,92395.24055871702,-3.35,59492.0,59492.0,-1.4010801935822033
004170,신세계,KOSPI,2025-11-23,209000.0,215998.3464241422,-3.24,54980.0,54980.0,0.32851389897829086
023530,롯데쇼핑,KOSPI,2025-11-23,71100.0,71601.2084592145,-0.7,51215.0,51215.0,-0.48272024764447463
336260,두산퓨얼셀,KOSPI,2025-11-23,30350.0,29549.216239898746,2.71,809961.0,809961.0,-0.8193278458832629
028670,팬오션,KOSPI,2025-11-23,3670.0,3664.8691831435985,0.14,626579.0,626579.0,-2.3857834461018226
204320,HL만도,KOSPI,2025-11-23,41400.0,41400.0,0.0,426152.0,426152.0,1.0884064655035417
006040,동원산업,KOSPI,2025-11-23,43850.0,45002.05254515599,-2.56,51666.0,51666.0,-0.23777266728526641
069620,대웅제약,KOSPI,2025-11-23,165400.0,167307.30325713128,-1.14,30892.0,30892.0,-0.7661415013700618
282330,BGF리테일,KOSPI,2025-11-23,110400.0,110201.63705330405,0.18,43136.0,43136.0,-0.3199861112658514
214980,KODEX 단기채권PLUS,KOSPI,2025-11-23,114810.0,114810.0,0.0,33174.0,33174.0,0.0
466920,SOL 조선TOP3플러스,KOSPI,2025-11-23,33235.0,33899.428804569565,-1.96,1780143.0,1780143.0,0.0
010060,OCI홀딩스,KOSPI,2025-11-23,99800.0,100402.41448692152,-0.6,69666.0,69666.0,-1.388354862442071
007070,GS리테일,KOSPI,2025-11-23,21900.0,21900.0,0.0,133480.0,133480.0,-0.6950870446924161
192820,코스맥스,KOSPI,2025-11-23,161200.0,165605.09554140127,-2.66,57156.0,57156.0,-0.8761476956044997
097230,HJ중공업,KOSPI,2025-11-23,20250.0,20550.030444489545,-1.46,947745.0,947745.0,-2.50236910585073
008770,호텔신라,KOSPI,2025-11-23,45750.0,48001.25904941769,-4.69,324289.0,324289.0,0.8345248784122077
102780,KODEX 삼성그룹,KOSPI,2025-11-23,12830.0,12744.61110559253,0.67,624788.0,624788.0,0.0
396500,TIGER 반도체TOP10,KOSPI,2025-11-23,17335.0,16930.364293388026,2.39,4368774.0,4368774.0,0.0
161510,PLUS 고배당주,KOSPI,2025-11-23,20535.0,20559.671605927113,-0.12,1038032.0,1038032.0,0.0
005850,에스엘,KOSPI,2025-11-23,37150.0,36450.15698587127,1.92,196248.0,196248.0,0.812119452577058
252670,KODEX 200선물인버스2X,KOSPI,2025-11-23,776.0,783.9967670236412,-1.02,1006582780.0,1006582780.0,0.0
020560,아시아나항공,KOSPI,2025-11-23,8200.0,8229.626655961461,-0.36,56510.0,56510.0,-1.5220988131873812
112610,씨에스윈드,KOSPI,2025-11-23,40050.0,39050.3120124805,2.56,140355.0,140355.0,-0.6905562289234959
385540,RISE 종합채권(A-이상)액티브,KOSPI,2025-11-23,108335.0,108172.74088866699,0.15,733.0,733.0,0.0
032350,롯데관광개발,KOSPI,2025-11-23,20700.0,21948.89195207295,-5.69,1607263.0,1607263.0,0.6013808572051114
371460,TIGER 차이나전기차SOLACTIVE,KOSPI,2025-11-23,12395.0,12395.0,0.0,927504.0,927504.0,0.0
483650,달바글로벌,KOSPI,2025-11-23,130700.0,130101.53294843719,0.46,99082.0,99082.0,-0.7176937434508069
267270,HD현대건설기계,KOSPI,2025-11-23,92700.0,95498.09415885444,-2.93,169092.0,169092.0,0.2760665253041046
023590,다우기술,KOSPI,2025-11-23,35800.0,35800.0,0.0,50122.0,50122.0,-0.7238820335679974
006360,GS건설,KOSPI,2025-11-23,18540.0,18629.42122186495,-0.48,297163.0,297163.0,-0.7344233102972084
085620,미래에셋생명,KOSPI,2025-11-23,8960.0,8839.77900552486,1.36,100975.0,100975.0,-0.7830486821954629
395400,SK리츠,KOSPI,2025-11-23,5220.0,5329.793751276291,-2.06,554562.0,554562.0,1.2695993270397568
034230,파라다이스,KOSPI,2025-11-23,16730.0,17299.141764036813,-3.29,1519100.0,1519100.0,0.1665731700984401
161890,한국콜마,KOSPI,2025-11-23,65300.0,66700.71501532175,-2.1,151464.0,151464.0,-0.46533239296407225
007310,오뚜기,KOSPI,2025-11-23,384000.0,387487.38647830475,-0.9,5876.0,5876.0,0.00937863626249521
073240,금호타이어,KOSPI,2025-11-23,5350.0,5300.178323756687,0.94,464162.0,464162.0,-0.37950210122699296
011210,현대위아,KOSPI,2025-11-23,56500.0,57700.163398692814,-2.08,91172.0,91172.0,-0.08837870206828759
006280,녹십자,KOSPI,2025-11-23,129700.0,130496.02575711842,-0.61,32806.0,32806.0,-0.7510632429928568
375500,DL이앤씨,KOSPI,2025-11-23,39150.0,38701.06761565836,1.16,165910.0,165910.0,-0.6106962628695343
498400,KODEX 200타겟위클리커버드콜,KOSPI,2025-11-23,12750.0,12685.304944781612,0.51,2924307.0,2924307.0,0.0
457190,이수스페셜티케미컬,KOSPI,2025-11-23,49000.0,49550.005056122965,-1.11,113413.0,113413.0,-1.4643391735508156
305720,KODEX 2차전지산업,KOSPI,2025-11-23,14365.0,14304.919338777136,0.42,2085989.0,2085989.0,0.0
233740,KODEX 코스닥150레버리지,KOSPI,2025-11-23,10565.0,10650.201612903225,-0.8,24968464.0,24968464.0,0.0
005070,코스모신소재,KOSPI,2025-11-23,44200.0,44700.64724919094,-1.12,223566.0,223566.0,-1.336939469733496
047040,대우건설,KOSPI,2025-11-23,3430.0,3439.9759301975732,-0.29,786523.0,786523.0,-0.8279103257126987
